GEOID,x_coords,y_coords
4013061013,"[-112.9413, -112.8663, -112.8663, -112.9413, -113.0163, -113.0163, -112.9413]","[33.410801969082655, 33.36750069889344, 33.28089815851499, 33.23759688832577, 33.28089815851499, 33.36750069889344, 33.410801969082655]"
4013061015,"[-112.8663, -112.79129999999999, -112.79129999999999, -112.8663, -112.9413, -112.9413, -112.8663]","[33.19429561813654, 33.150994347947325, 33.064391807568875, 33.021090537379656, 33.064391807568875, 33.150994347947325, 33.19429561813654]"
4013061018,"[-112.9413, -112.8663, -112.8663, -112.9413, -113.0163, -113.0163, -112.9413]","[33.324199428704205, 33.28089815851499, 33.194295618136536, 33.15099434794732, 33.194295618136536, 33.28089815851499, 33.324199428704205]"
4013422639,"[-112.5663, -112.4913, -112.4913, -112.5663, -112.6413, -112.6413, -112.5663]","[32.67468037586588, 32.631379105676665, 32.544776565298214, 32.501475295108996, 32.544776565298214, 32.631379105676665, 32.67468037586588]"
4013104301,"[-112.7163, -112.6413, -112.6413, -112.7163, -112.7913, -112.7913, -112.7163]","[34.23352610267787, 34.19022483248865, 34.1036222921102, 34.060321021920984, 34.1036222921102, 34.19022483248865, 34.23352610267787]"
4013104302,"[-112.9413, -112.8663, -112.8663, -112.9413, -113.0163, -113.0163, -112.9413]","[33.84381467097487, 33.800513400785654, 33.7139108604072, 33.670609590217985, 33.7139108604072, 33.800513400785654, 33.84381467097487]"
4013106501,"[-112.8663, -112.79129999999999, -112.79129999999999, -112.8663, -112.9413, -112.9413, -112.8663]","[34.060321021920984, 34.017019751731766, 33.930417211353316, 33.8871159411641, 33.930417211353316, 34.017019751731766, 34.060321021920984]"
4013110801,"[-112.8663, -112.79129999999999, -112.79129999999999, -112.8663, -112.9413, -112.9413, -112.8663]","[33.1076930777581, 33.06439180756888, 32.97778926719043, 32.93448799700121, 32.97778926719043, 33.06439180756888, 33.1076930777581]"
4013110902,"[-112.79129999999999, -112.71629999999999, -112.71629999999999, -112.79129999999999, -112.8663, -112.8663, -112.79129999999999]","[32.97778926719043, 32.93448799700121, 32.84788545662276, 32.804584186433544, 32.84788545662276, 32.93448799700121, 32.97778926719043]"
4013113502,"[-112.9413, -112.8663, -112.8663, -112.9413, -113.0163, -113.0163, -112.9413]","[33.23759688832576, 33.19429561813654, 33.10769307775809, 33.064391807568875, 33.10769307775809, 33.19429561813654, 33.23759688832576]"
4013611000,"[-112.79129999999999, -112.71629999999999, -112.71629999999999, -112.79129999999999, -112.8663, -112.8663, -112.79129999999999]","[34.190224832488646, 34.14692356229943, 34.06032102192098, 34.01701975173176, 34.06032102192098, 34.14692356229943, 34.190224832488646]"
4019004628,"[-112.4913, -112.41629999999999, -112.41629999999999, -112.4913, -112.5663, -112.5663, -112.4913]","[32.45817402491977, 32.41487275473055, 32.3282702143521, 32.284968944162884, 32.3282702143521, 32.41487275473055, 32.45817402491977]"
4019004620,"[-112.4913, -112.41629999999999, -112.41629999999999, -112.4913, -112.5663, -112.5663, -112.4913]","[32.544776565298214, 32.501475295108996, 32.414872754730546, 32.37157148454133, 32.414872754730546, 32.501475295108996, 32.544776565298214]"
4019004437,"[-112.4913, -112.41629999999999, -112.41629999999999, -112.4913, -112.5663, -112.5663, -112.4913]","[32.37157148454133, 32.32827021435211, 32.24166767397366, 32.19836640378444, 32.24166767397366, 32.32827021435211, 32.37157148454133]"
4019004430,"[-112.4913, -112.41629999999999, -112.41629999999999, -112.4913, -112.5663, -112.5663, -112.4913]","[32.284968944162884, 32.241667673973666, 32.155065133595215, 32.111763863406, 32.155065133595215, 32.241667673973666, 32.284968944162884]"
4013611100,"[-112.5663, -112.4913, -112.4913, -112.5663, -112.6413, -112.6413, -112.5663]","[34.40673118343476, 34.36342991324554, 34.27682737286709, 34.23352610267787, 34.27682737286709, 34.36342991324554, 34.40673118343476]"
4013611400,"[-112.6413, -112.5663, -112.5663, -112.6413, -112.7163, -112.7163, -112.6413]","[34.36342991324553, 34.320128643056314, 34.233526102677864, 34.190224832488646, 34.233526102677864, 34.320128643056314, 34.36342991324553]"
4013614100,"[-112.9413, -112.8663, -112.8663, -112.9413, -113.0163, -113.0163, -112.9413]","[33.930417211353316, 33.8871159411641, 33.80051340078565, 33.75721213059643, 33.80051340078565, 33.8871159411641, 33.930417211353316]"
4013614200,"[-112.7163, -112.6413, -112.6413, -112.7163, -112.7913, -112.7913, -112.7163]","[34.320128643056314, 34.276827372867096, 34.190224832488646, 34.14692356229943, 34.190224832488646, 34.276827372867096, 34.320128643056314]"
4013614300,"[-112.8663, -112.79129999999999, -112.79129999999999, -112.8663, -112.9413, -112.9413, -112.8663]","[34.14692356229943, 34.10362229211021, 34.01701975173176, 33.97371848154254, 34.01701975173176, 34.10362229211021, 34.14692356229943]"
4013614400,"[-112.79129999999999, -112.71629999999999, -112.71629999999999, -112.79129999999999, -112.8663, -112.8663, -112.79129999999999]","[34.27682737286709, 34.23352610267787, 34.14692356229942, 34.1036222921102, 34.14692356229942, 34.23352610267787, 34.27682737286709]"
4013615300,"[-112.9413, -112.8663, -112.8663, -112.9413, -113.0163, -113.0163, -112.9413]","[34.01701975173176, 33.97371848154254, 33.88711594116409, 33.84381467097487, 33.88711594116409, 33.97371848154254, 34.01701975173176]"
4013615600,"[-113.0163, -112.9413, -112.9413, -113.0163, -113.0913, -113.0913, -113.0163]","[33.71391086040721, 33.67060959021799, 33.58400704983954, 33.540705779650324, 33.58400704983954, 33.67060959021799, 33.71391086040721]"
4013061020,"[-113.0163, -112.9413, -112.9413, -113.0163, -113.0913, -113.0913, -113.0163]","[33.540705779650324, 33.497404509461106, 33.410801969082655, 33.36750069889344, 33.410801969082655, 33.497404509461106, 33.540705779650324]"
4013061021,"[-113.0163, -112.9413, -112.9413, -113.0163, -113.0913, -113.0913, -113.0163]","[33.62730832002877, 33.58400704983955, 33.4974045094611, 33.45410323927188, 33.4974045094611, 33.58400704983955, 33.62730832002877]"
4013061026,"[-113.0163, -112.9413, -112.9413, -113.0163, -113.0913, -113.0913, -113.0163]","[33.800513400785654, 33.757212130596436, 33.670609590217985, 33.62730832002877, 33.670609590217985, 33.757212130596436, 33.800513400785654]"
4013061027,"[-113.0163, -112.9413, -112.9413, -113.0163, -113.0913, -113.0913, -113.0163]","[33.8871159411641, 33.84381467097488, 33.75721213059643, 33.71391086040721, 33.75721213059643, 33.84381467097488, 33.8871159411641]"
4013061028,"[-112.9413, -112.8663, -112.8663, -112.9413, -113.0163, -113.0163, -112.9413]","[34.1036222921102, 34.060321021920984, 33.973718481542534, 33.930417211353316, 33.973718481542534, 34.060321021920984, 34.1036222921102]"
4013116800,"[-113.0163, -112.9413, -112.9413, -113.0163, -113.0913, -113.0913, -113.0163]","[33.45410323927188, 33.41080196908266, 33.32419942870421, 33.280898158514994, 33.32419942870421, 33.41080196908266, 33.45410323927188]"
4013116900,"[-113.0163, -112.9413, -112.9413, -113.0163, -113.0913, -113.0913, -113.0163]","[33.36750069889343, 33.32419942870421, 33.23759688832576, 33.19429561813654, 33.23759688832576, 33.32419942870421, 33.36750069889343]"
4013040514,"[-112.8663, -112.79129999999999, -112.79129999999999, -112.8663, -112.9413, -112.9413, -112.8663]","[34.23352610267787, 34.19022483248865, 34.1036222921102, 34.060321021920984, 34.1036222921102, 34.19022483248865, 34.23352610267787]"
4013040530,"[-113.0163, -112.9413, -112.9413, -113.0163, -113.0913, -113.0913, -113.0163]","[33.97371848154254, 33.93041721135332, 33.84381467097487, 33.800513400785654, 33.84381467097487, 33.93041721135332, 33.97371848154254]"
4013050701,"[-113.0163, -112.9413, -112.9413, -113.0163, -113.0913, -113.0913, -113.0163]","[33.28089815851499, 33.23759688832577, 33.15099434794732, 33.1076930777581, 33.15099434794732, 33.23759688832577, 33.28089815851499]"
4023966200,"[-112.3413, -112.2663, -112.2663, -112.3413, -112.4163, -112.4163, -112.3413]","[31.418943540378443, 31.37564227018922, 31.289039729810778, 31.245738459621556, 31.289039729810778, 31.37564227018922, 31.418943540378443]"
4013050702,"[-112.9413, -112.8663, -112.8663, -112.9413, -113.0163, -113.0163, -112.9413]","[33.15099434794732, 33.1076930777581, 33.02109053737965, 32.97778926719043, 33.02109053737965, 33.1076930777581, 33.15099434794732]"
4013611500,"[-112.5663, -112.4913, -112.4913, -112.5663, -112.6413, -112.6413, -112.5663]","[34.4933337238132, 34.45003245362398, 34.36342991324553, 34.320128643056314, 34.36342991324553, 34.45003245362398, 34.4933337238132]"
4013611600,"[-112.4913, -112.41629999999999, -112.41629999999999, -112.4913, -112.5663, -112.5663, -112.4913]","[34.53663499400242, 34.4933337238132, 34.40673118343475, 34.36342991324553, 34.40673118343475, 34.4933337238132, 34.53663499400242]"
4013611900,"[-112.1913, -112.1163, -112.1163, -112.1913, -112.2663, -112.2663, -112.1913]","[34.62323753438086, 34.579936264191645, 34.493333723813194, 34.450032453623976, 34.493333723813194, 34.579936264191645, 34.62323753438086]"
4013612000,"[-112.41629999999999, -112.34129999999999, -112.34129999999999, -112.41629999999999, -112.4913, -112.4913, -112.41629999999999]","[34.579936264191645, 34.536634994002426, 34.450032453623976, 34.40673118343476, 34.450032453623976, 34.536634994002426, 34.579936264191645]"
4013612200,"[-112.3413, -112.2663, -112.2663, -112.3413, -112.4163, -112.4163, -112.3413]","[34.62323753438086, 34.579936264191645, 34.493333723813194, 34.450032453623976, 34.493333723813194, 34.579936264191645, 34.62323753438086]"
4013216850,"[-112.1163, -112.04129999999999, -112.04129999999999, -112.1163, -112.1913, -112.1913, -112.1163]","[34.66653880457009, 34.62323753438087, 34.53663499400242, 34.4933337238132, 34.53663499400242, 34.62323753438087, 34.66653880457009]"
4013216852,"[-111.8913, -111.8163, -111.8163, -111.8913, -111.9663, -111.9663, -111.8913]","[34.709840074759306, 34.66653880457009, 34.57993626419164, 34.53663499400242, 34.57993626419164, 34.66653880457009, 34.709840074759306]"
4013216853,"[-112.04129999999999, -111.96629999999999, -111.96629999999999, -112.04129999999999, -112.1163, -112.1163, -112.04129999999999]","[34.709840074759306, 34.66653880457009, 34.57993626419164, 34.53663499400242, 34.57993626419164, 34.66653880457009, 34.709840074759306]"
4013615700,"[-112.6413, -112.5663, -112.5663, -112.6413, -112.7163, -112.7163, -112.6413]","[34.450032453623976, 34.40673118343476, 34.32012864305631, 34.27682737286709, 34.32012864305631, 34.40673118343476, 34.450032453623976]"
4023966402,"[-112.3413, -112.2663, -112.2663, -112.3413, -112.4163, -112.4163, -112.3413]","[31.505546080756886, 31.462244810567665, 31.37564227018922, 31.332341, 31.37564227018922, 31.462244810567665, 31.505546080756886]"
4023966000,"[-112.3413, -112.2663, -112.2663, -112.3413, -112.4163, -112.4163, -112.3413]","[31.59214862113533, 31.548847350946108, 31.462244810567665, 31.418943540378443, 31.462244810567665, 31.548847350946108, 31.59214862113533]"
4023966101,"[-112.41629999999999, -112.34129999999999, -112.34129999999999, -112.41629999999999, -112.4913, -112.4913, -112.41629999999999]","[31.722052431702995, 31.678751161513773, 31.59214862113533, 31.548847350946108, 31.59214862113533, 31.678751161513773, 31.722052431702995]"
4023966401,"[-112.41629999999999, -112.34129999999999, -112.34129999999999, -112.41629999999999, -112.4913, -112.4913, -112.41629999999999]","[31.462244810567665, 31.418943540378443, 31.332341, 31.289039729810778, 31.332341, 31.418943540378443, 31.462244810567665]"
4013061032,"[-113.0913, -113.0163, -113.0163, -113.0913, -113.1663, -113.1663, -113.0913]","[33.670609590217985, 33.62730832002877, 33.54070577965032, 33.4974045094611, 33.54070577965032, 33.62730832002877, 33.670609590217985]"
4013061033,"[-113.0913, -113.0163, -113.0163, -113.0913, -113.1663, -113.1663, -113.0913]","[33.75721213059643, 33.71391086040721, 33.62730832002876, 33.58400704983954, 33.62730832002876, 33.71391086040721, 33.75721213059643]"
4013061035,"[-113.0913, -113.0163, -113.0163, -113.0913, -113.1663, -113.1663, -113.0913]","[33.58400704983954, 33.540705779650324, 33.45410323927187, 33.410801969082655, 33.45410323927187, 33.540705779650324, 33.58400704983954]"
4013061037,"[-113.0913, -113.0163, -113.0163, -113.0913, -113.1663, -113.1663, -113.0913]","[33.84381467097487, 33.800513400785654, 33.7139108604072, 33.670609590217985, 33.7139108604072, 33.800513400785654, 33.84381467097487]"
4013061038,"[-113.0913, -113.0163, -113.0163, -113.0913, -113.1663, -113.1663, -113.0913]","[33.4974045094611, 33.45410323927188, 33.36750069889343, 33.32419942870421, 33.36750069889343, 33.45410323927188, 33.4974045094611]"
4013061039,"[-113.0163, -112.9413, -112.9413, -113.0163, -113.0913, -113.0913, -113.0163]","[34.060321021920984, 34.017019751731766, 33.930417211353316, 33.8871159411641, 33.930417211353316, 34.017019751731766, 34.060321021920984]"
4013061040,"[-112.9413, -112.8663, -112.8663, -112.9413, -113.0163, -113.0163, -112.9413]","[34.190224832488646, 34.14692356229943, 34.06032102192098, 34.01701975173176, 34.06032102192098, 34.14692356229943, 34.190224832488646]"
4013061041,"[-113.0913, -113.0163, -113.0163, -113.0913, -113.1663, -113.1663, -113.0913]","[33.930417211353316, 33.8871159411641, 33.80051340078565, 33.75721213059643, 33.80051340078565, 33.8871159411641, 33.930417211353316]"
4013061042,"[-113.0913, -113.0163, -113.0163, -113.0913, -113.1663, -113.1663, -113.0913]","[33.410801969082655, 33.36750069889344, 33.28089815851499, 33.23759688832577, 33.28089815851499, 33.36750069889344, 33.410801969082655]"
4013061024,"[-112.8663, -112.79129999999999, -112.79129999999999, -112.8663, -112.9413, -112.9413, -112.8663]","[33.021090537379656, 32.97778926719044, 32.89118672681199, 32.84788545662277, 32.89118672681199, 32.97778926719044, 33.021090537379656]"
4013117200,"[-112.7163, -112.6413, -112.6413, -112.7163, -112.7913, -112.7913, -112.7163]","[32.84788545662277, 32.80458418643355, 32.7179816460551, 32.67468037586588, 32.7179816460551, 32.80458418643355, 32.84788545662277]"
4013420503,"[-112.6413, -112.5663, -112.5663, -112.6413, -112.7163, -112.7163, -112.6413]","[32.7179816460551, 32.67468037586588, 32.58807783548743, 32.544776565298214, 32.58807783548743, 32.67468037586588, 32.7179816460551]"
4013421304,"[-112.79129999999999, -112.71629999999999, -112.71629999999999, -112.79129999999999, -112.8663, -112.8663, -112.79129999999999]","[32.89118672681199, 32.84788545662277, 32.76128291624432, 32.7179816460551, 32.76128291624432, 32.84788545662277, 32.89118672681199]"
4013071516,"[-112.7163, -112.6413, -112.6413, -112.7163, -112.7913, -112.7913, -112.7163]","[34.40673118343476, 34.36342991324554, 34.27682737286709, 34.23352610267787, 34.27682737286709, 34.36342991324554, 34.40673118343476]"
4013071517,"[-112.79129999999999, -112.71629999999999, -112.71629999999999, -112.79129999999999, -112.8663, -112.8663, -112.79129999999999]","[34.36342991324553, 34.320128643056314, 34.233526102677864, 34.190224832488646, 34.233526102677864, 34.320128643056314, 34.36342991324553]"
4013420107,"[-111.9663, -111.8913, -111.8913, -111.9663, -112.0413, -112.0413, -111.9663]","[34.75314134494853, 34.70984007475931, 34.62323753438086, 34.579936264191645, 34.62323753438086, 34.70984007475931, 34.75314134494853]"
4013420108,"[-111.8913, -111.8163, -111.8163, -111.8913, -111.9663, -111.9663, -111.8913]","[34.79644261513776, 34.75314134494854, 34.66653880457009, 34.62323753438087, 34.66653880457009, 34.75314134494854, 34.79644261513776]"
4013612900,"[-112.2663, -112.1913, -112.1913, -112.2663, -112.3413, -112.3413, -112.2663]","[34.66653880457009, 34.62323753438087, 34.53663499400242, 34.4933337238132, 34.53663499400242, 34.62323753438087, 34.66653880457009]"
4013613200,"[-112.1913, -112.1163, -112.1163, -112.1913, -112.2663, -112.2663, -112.1913]","[34.709840074759306, 34.66653880457009, 34.57993626419164, 34.53663499400242, 34.57993626419164, 34.66653880457009, 34.709840074759306]"
4013613400,"[-112.8663, -112.79129999999999, -112.79129999999999, -112.8663, -112.9413, -112.9413, -112.8663]","[34.320128643056314, 34.276827372867096, 34.190224832488646, 34.14692356229943, 34.190224832488646, 34.276827372867096, 34.320128643056314]"
4013061044,"[-113.0913, -113.0163, -113.0163, -113.0913, -113.1663, -113.1663, -113.0913]","[33.324199428704205, 33.28089815851499, 33.194295618136536, 33.15099434794732, 33.194295618136536, 33.28089815851499, 33.324199428704205]"
4013061045,"[-113.0163, -112.9413, -112.9413, -113.0163, -113.0913, -113.0913, -113.0163]","[33.19429561813654, 33.150994347947325, 33.064391807568875, 33.021090537379656, 33.064391807568875, 33.150994347947325, 33.19429561813654]"
